,Code,Company,Exchange,Ex Code
46129,0HB5,BNP PARIBAS EUR2,London Stock Exchange,LSE
46130,0HB9,ALSTOM EUR14,London Stock Exchange,LSE
46131,0HBA,EDF EUR0.50,London Stock Exchange,LSE
46132,0HBC,INTESA SANPAOLO SPA EUR0.52,London Stock Exchange,LSE
46133,0HBF,MEDIOBANCA SPA EUR0.50,London Stock Exchange,LSE
46134,0HBG,MEDIASET SPA EUR0.52,London Stock Exchange,LSE
46135,0HBH,RCS MEDIAGROUP EUR1,London Stock Exchange,LSE
46136,0HBL,AEM SPA EUR0.52,London Stock Exchange,LSE
46137,0HBP,HENNES & MAURITZ AB NPV 'B',London Stock Exchange,LSE
46138,0HBQ,SKF AB SER`B`NPV,London Stock Exchange,LSE
46139,0HBT,SKANSKA AB SER'B'NPV,London Stock Exchange,LSE
46140,0HBY,SKANDINAVISKA ENSKILDA BANKEN SER'A'NPV,London Stock Exchange,LSE
46141,0HC0,SANDVIK AB NPV,London Stock Exchange,LSE
46142,0HCC,3U HLDGS AG NPV,London Stock Exchange,LSE
46143,0HCI,,London Stock Exchange,LSE
46144,0HCR,NOBEL BIOCARE AG CHF2,London Stock Exchange,LSE
46145,0HCT,VIVENDI EUR5.5,London Stock Exchange,LSE
46146,0HD9,ZONCOLAN ASA NOK0.07,London Stock Exchange,LSE
46147,0HDH,AB SAGAX PREF SHS NPV,London Stock Exchange,LSE
46148,0HDJ,MEKONOMEN AB NPV,London Stock Exchange,LSE
46149,0HDK,SYSTEMAIR AB NPV,London Stock Exchange,LSE
46150,0HDM,VWD VEREINIGTE WIRTSCHAFTSDIENSTE NPV,London Stock Exchange,LSE
46151,0HDP,D/S NORDEN DKK1,London Stock Exchange,LSE
46152,0HDQ,SYNERGIE EUR5,London Stock Exchange,LSE
46153,0HDT,NAFPAKTOS TEXTILE INDUSTRY SA EUR0.76,London Stock Exchange,LSE
46154,0HDU,BOUVET ASA NOK1,London Stock Exchange,LSE
46155,0HDY,GOLAR LNG COM STK USD1.00,London Stock Exchange,LSE
46156,0HE2,EPICEPT CORP COM STK USD0.0001,London Stock Exchange,LSE
46157,0HE5,MERCK & CO INC COM STK USD0.01,London Stock Exchange,LSE
46158,0HE6,NYSE EURONEXT INC COM STK USD0.01,London Stock Exchange,LSE
46159,0HEQ,C.M.B.(COMPANY MARITIME BELGE) NPV,London Stock Exchange,LSE
46160,0HET,COMPLETEL NV EUR0.02,London Stock Exchange,LSE
46161,0HEZ,EAST CAPITAL EXPLORER AB NPV,London Stock Exchange,LSE
46162,0HFH,GORENJSKI TISK NPV,London Stock Exchange,LSE
46163,0HFI,GEMALTO EUR1,London Stock Exchange,LSE
46164,0HG8,,London Stock Exchange,LSE
46165,0HGC,PORSCHE AG NON VTG PRF NPV,London Stock Exchange,LSE
46166,0HGZ,TOWER GROUP A/S DKK10,London Stock Exchange,LSE
46167,0HH0,TRIGLAV NALOZBE NPV,London Stock Exchange,LSE
46168,0HHI,SURTECO SE NPV,London Stock Exchange,LSE
46169,0HHT,SAF MAGELAN AD BGN1,London Stock Exchange,LSE
46170,0HHU,SIRAGA EUR3.75,London Stock Exchange,LSE
46171,0HIT,IBERDROLA SA EUR0.75,London Stock Exchange,LSE
46172,0HIY,BOLSAS Y MERCADOS ESPANOLES EUR3.23,London Stock Exchange,LSE
46173,0HJC,VILMORIN ET CIE EUR15.25,London Stock Exchange,LSE
46174,0HJF,ABB LTD CHF2.50(REGD),London Stock Exchange,LSE
46175,0HJI,S.E.S.SA FIDUCIARY DR EACH REP 1`A`SHS,London Stock Exchange,LSE
46176,0HJL,ICADE EMGP NPV,London Stock Exchange,LSE
46177,0HK4,COMPAGNIE FINANCIERE RICHEMONT SA,London Stock Exchange,LSE
46178,0HKE,NOVARTIS AG CHF0.50(REGD),London Stock Exchange,LSE
46179,0HKF,OC OERLIKON CORP AG CHF20(REGD),London Stock Exchange,LSE
46180,0HL5,TRDNJAVA HLDG DD NPV,London Stock Exchange,LSE
46181,0HLE,FAIR VALUE REIT-AG NPV,London Stock Exchange,LSE
46182,0HLQ,TAG TEGERNSEE IMMO AG NPV,London Stock Exchange,LSE
46183,0HLU,EURONEXT AMSTERDAM EUR6,London Stock Exchange,LSE
46184,0HM0,VGP NV EUR0.014,London Stock Exchange,LSE
46185,0HMM,DOF ASA NOK2,London Stock Exchange,LSE
46186,0HMZ,GRUPPO COIN SPA. EUR0.10,London Stock Exchange,LSE
46187,0HN1,ROYAL CARIBBEAN CRUISES COM STK USD0.01,London Stock Exchange,LSE
46188,0HN3,S.E.S.SA FIDUCIARY DR EACH REP 1`A`SHS,London Stock Exchange,LSE
46189,0HN9,THOMPSON CLIVE INVESTMENTS ORD GBP0.01,London Stock Exchange,LSE
46190,0HNZ,ARSEUS NV NPV,London Stock Exchange,LSE
46191,0HOB,ARCHER-DANIELS-MIDLAND CO COM STK NPV,London Stock Exchange,LSE
46192,0HOH,COFINIMMO ORD NPV,London Stock Exchange,LSE
46193,0HOJ,COMPUGROUP HOLDING AG NPV,London Stock Exchange,LSE
46194,0HOU,INGENICO EUR1,London Stock Exchange,LSE
46195,0HOV,INTRACOM HLDGS SA EUR1.41,London Stock Exchange,LSE
46196,0HOY,KONGSBERG AUTOMOTIVE ASA NOK0.50,London Stock Exchange,LSE
46197,0HQN,ALCOA INC COM STK USD1,London Stock Exchange,LSE
46198,0HQR,ALFA LAVAL AB NPV,London Stock Exchange,LSE
46199,0HQU,COLRUYT SA NPV,London Stock Exchange,LSE
46200,0HQW,STALLERGENES EUR0.95,London Stock Exchange,LSE
46201,0HR3,DUNI AB SEK10,London Stock Exchange,LSE
46202,0HRJ,SSAB(SVENSKT STAL)AB SER`A`NPV,London Stock Exchange,LSE
46203,0HRZ,L`OREAL EUR0.20,London Stock Exchange,LSE
46204,0HT4,FIAT SPA DI RISP EUR5(NON CNV),London Stock Exchange,LSE
46205,0HTF,NORWEGIAN ENERGY CO SA NOK3.10,London Stock Exchange,LSE
46206,0HTP,VOLVO(AB) SER`B`NPV,London Stock Exchange,LSE
46207,0HTZ,COFINIMMO ORD NPV,London Stock Exchange,LSE
46208,0HV2,HERMES INTERNATIONAL NPV,London Stock Exchange,LSE
46209,0HV8,FONCIER FINANCIERE ET DE PARTICIP EUR2,London Stock Exchange,LSE
46210,0HVA,HAULOTTE GROUP EUR0.13,London Stock Exchange,LSE
46211,0HVB,INGENICO EUR1,London Stock Exchange,LSE
46212,0HVF,TESFRAN EUR20,London Stock Exchange,LSE
46213,0HVP,ROYAL CARIBBEAN CRUISES COM STK USD0.01,London Stock Exchange,LSE
46214,0HW0,KONGSBERG AUTOMOTIVE ASA NOK0.50,London Stock Exchange,LSE
46215,0HW4,SECURITAS AB SER`B`NPV,London Stock Exchange,LSE
46216,0HWG,NYSE EURONEXT INC COM STK USD0.01,London Stock Exchange,LSE
46217,0HWL,UNIPETROL CZK100,London Stock Exchange,LSE
46218,0HX7,NORDIC SERVICE PARTNERS HLDGS AB NPV,London Stock Exchange,LSE
46219,0HX8,WEST SIBERIAN RESOURCES SDR EACH REPR I,London Stock Exchange,LSE
46220,0HXB,TENARIS S.A. USD1,London Stock Exchange,LSE
46221,0HY2,CEMENTIR SPA EUR1,London Stock Exchange,LSE
46222,0HYI,SIMULATION ANALYSIS & FORECASTING,London Stock Exchange,LSE
46223,0HYP,AGROS DEVELOPMENT PROODOS EUR1.71,London Stock Exchange,LSE
46224,0HYR,PANAYIDES CONTRACTING EUR0.34,London Stock Exchange,LSE
46225,0HZC,EURAZEO ORD NPV,London Stock Exchange,LSE
46226,0HZD,WENDEL INVESTISSEMENT EUR4,London Stock Exchange,LSE
46227,0HZW,VIEL & CIE EUR0.20,London Stock Exchange,LSE
46228,0I0B,ABC ARBITRAGE EUR0.016,London Stock Exchange,LSE
46229,0I0H,PISCINES DES JOYAUX EUR3.09,London Stock Exchange,LSE
46230,0I0L,EUROMEDIS GROUPE EUR2,London Stock Exchange,LSE
46231,0I0N,FAUVET-GIREL(ETABL.) EUR8,London Stock Exchange,LSE
46232,0I0T,ORAL HAMMASLAAKARIT NPV,London Stock Exchange,LSE
46233,0I14,SANOMA WSOY OYJ NPV,London Stock Exchange,LSE
46234,0I1W,ROYAL CARIBBEAN CRUISES COM STK USD0.01,London Stock Exchange,LSE
46235,0I2R,ATLANTIA SPA EUR1,London Stock Exchange,LSE
46236,0I2T,I.T.B. NPV,London Stock Exchange,LSE
46237,0I3I,ATLANTIC AIRWAYS P/F DKK100,London Stock Exchange,LSE
46238,0I3Q,BARCO(NEW) NPV,London Stock Exchange,LSE
46239,0I3Z,DEUTSCHE EUROSHOP AG NPV,London Stock Exchange,LSE
46240,0I47,DRAGERWERK AG NON VTG PREF NPV,London Stock Exchange,LSE
46241,0I4Q,ST MICROELECTRONICS EUR1.04,London Stock Exchange,LSE
46242,0I4X,SODEXHO EUR4,London Stock Exchange,LSE
46243,0I50,ELMA HOLDING EUR0.09,London Stock Exchange,LSE
46244,0I5O,BERGMAN & BEVING AB SER B NPV,London Stock Exchange,LSE
46245,0I6Q,DELHAIZE FRERES ET CIE(LE LION)SA NPV,London Stock Exchange,LSE
46246,0I77,CEE IMOTI REIT BGN1,London Stock Exchange,LSE
46247,0I8Y,ELISA OYJ NPV,London Stock Exchange,LSE
46248,0I9L,SSAB(SVENSKT STAL)AB SER`A`NPV,London Stock Exchange,LSE
46249,0IA2,KINNEVIK INVESTMENTS AB SER`B`NPV,London Stock Exchange,LSE
46250,0IAH,SECURITAS AB SER`B`NPV,London Stock Exchange,LSE
46251,0IAX,DASSAULT AVIATION EUR8,London Stock Exchange,LSE
46252,0IB0,ARKEMA EUR10,London Stock Exchange,LSE
46253,0IBN,MEINL EUROPEAN LAND EUR5(AUST CERT),London Stock Exchange,LSE
46254,0ICI,ORAPI EUR1,London Stock Exchange,LSE
46255,0ICP,CELL THERAPEUTICS INC COM STK NPV,London Stock Exchange,LSE
46256,0ICU,ORGASYNTH EUR2,London Stock Exchange,LSE
46257,0IDA,PIXELPARK AG NPV,London Stock Exchange,LSE
46258,0IE9,SEMAPA SOC INVEST E GESTAO SGPS EUR1,London Stock Exchange,LSE
46259,0IFM,POL-AQUA S.A. PLN1,London Stock Exchange,LSE
46260,0IFR,PETROLINVEST S.A. PLN10,London Stock Exchange,LSE
46261,0IGA,ORIOLA-KD CORPORATION SER`B`NPV,London Stock Exchange,LSE
46262,0IGF,NEXANS EUR1,London Stock Exchange,LSE
46263,0IH3,KOMERCNI BANKA CZK500,London Stock Exchange,LSE
46264,0IH4,CELL THERAPEUTICS INC COM STK NPV,London Stock Exchange,LSE
46265,0IHK,NATIXIS EUR1.6 (POST SUBDV),London Stock Exchange,LSE
46266,0IHM,ATRIUM LJUNGBERG SER`B`NPV (POST SPLIT),London Stock Exchange,LSE
46267,0IHP,AMG ADVANCED METALLURGICAL GROUP N.,London Stock Exchange,LSE
46268,0II2,KONE OYJ NPV ORD `B`,London Stock Exchange,LSE
46269,0II4,GREENERGYCAPITAL SPA NPV,London Stock Exchange,LSE
46270,0IID,PARIS RE HLDGS LTD CHF9.72,London Stock Exchange,LSE
46271,0IIF,VIVENDI EUR5.5,London Stock Exchange,LSE
46272,0IIH,PPR EUR4,London Stock Exchange,LSE
46273,0IIM,BALKANKAR REKORD AD BGN1,London Stock Exchange,LSE
46274,0IIO,SARANTIS SA EUR1.53,London Stock Exchange,LSE
46275,0IJO,MEINL EUROPEAN LAND EUR5(AUST CERT),London Stock Exchange,LSE
46276,0IJV,ALITA LTL1,London Stock Exchange,LSE
46277,0IK2,NEOHIM AD BGN1,London Stock Exchange,LSE
46278,0IKH,KOMERCNI BANKA CZK500,London Stock Exchange,LSE
46279,0IKJ,WARTSILA OYJ ABP EUR3.5,London Stock Exchange,LSE
46280,0IKM,PEGAS NONWOVENS S.A. NPV (BEARER),London Stock Exchange,LSE
46281,0IKW,ST MICROELECTRONICS EUR1.04,London Stock Exchange,LSE
46282,0IL0,DEVIN AD DEVIN BGN1,London Stock Exchange,LSE
46283,0ILI,FLUIDRA SA EUR1,London Stock Exchange,LSE
46284,0ILL,LABORATORIOS FARMACEUTOCOS ROVI SA,London Stock Exchange,LSE
46285,0ILW,LYXOR INTL ASSET MANAGEMENT LYXOR ETF,London Stock Exchange,LSE
46286,0IM3,AKER PHILADELPHIA SHIPYARD NOK10,London Stock Exchange,LSE
46287,0IMT,PHOTOCURE ASA NOK0.5,London Stock Exchange,LSE
46288,0IN2,GROUPE BRUXELLES LAMBERT(NEW) NPV,London Stock Exchange,LSE
46289,0IN3,IMS(INTERNATIONAL METAL SERVICE) NPV,London Stock Exchange,LSE
46290,0INB,ST MICROELECTRONICS EUR1.04,London Stock Exchange,LSE
46291,0IND,DUNAV HOLDING JSC BGN1,London Stock Exchange,LSE
46292,0IO2,KUHNE & NAGEL AG CHF1(REGD),London Stock Exchange,LSE
46293,0IP1,BASTIDE LE CONFORT MEDICAL EUR0.45,London Stock Exchange,LSE
46294,0IP9,PAGES JAUNES EUR0.2,London Stock Exchange,LSE
46295,0IPC,GALAPAGOS NV ORD NPV,London Stock Exchange,LSE
46296,0IPD,MOBOTIX AG NPV (REG),London Stock Exchange,LSE
46297,0IPT,AKER SOLUTIONS ASA NOK2,London Stock Exchange,LSE
46298,0IPY,AUBAY TECHNOLOGY EUR0.50,London Stock Exchange,LSE
46299,0IQC,PETAR KARAMINCHEV AD BGN1,London Stock Exchange,LSE
46300,0IQU,MERCIALYS EUR1,London Stock Exchange,LSE
46301,0IR9,BULGARIAN HOLDING CO BGN1,London Stock Exchange,LSE
46302,0IRE,HYDROPNEVMOTEHNIKA JSC BGN2,London Stock Exchange,LSE
46303,0IRF,EVOTEC AG NPV,London Stock Exchange,LSE
46304,0IRK,ALTAREA NPV,London Stock Exchange,LSE
46305,0IRN,ASSYSTEM SA EUR1,London Stock Exchange,LSE
46306,0ISM,HKSCAN CORP NPV,London Stock Exchange,LSE
46307,0IT3,SCOR EUR7.876972,London Stock Exchange,LSE
46308,0ITS,INDUSTRIALEN KAPITAL HLDG AD BGN1,London Stock Exchange,LSE
46309,0ITV,ZENIT AGROHOLDING AD BGN1,London Stock Exchange,LSE
46310,0IU8,SAFRAN S.A. EUR0.20,London Stock Exchange,LSE
46311,0IUE,TOUR EIFFEL EUR48,London Stock Exchange,LSE
46312,0IUJ,INTER PARFUMS EUR 3,London Stock Exchange,LSE
46313,0IUQ,CNP ASSURANCES EUR4,London Stock Exchange,LSE
46314,0IUV,TOTAL GABON ORD USD17,London Stock Exchange,LSE
46315,0IV3,GRAND HOTEL VARNA BGN1,London Stock Exchange,LSE
46316,0IVJ,LECTRA EUR1.5,London Stock Exchange,LSE
46317,0IVM,SPAREBANKEN MIDT NORGE PRIMARY CAPITAL,London Stock Exchange,LSE
46318,0IVW,BULGARSKA ROZA-SEVTOPOLIS BGN1,London Stock Exchange,LSE
46319,0IW5,THALES EUR3,London Stock Exchange,LSE
46320,0IW7,THOMSON SA EUR3.75,London Stock Exchange,LSE
46321,0IWO,INTERLOGIC REAL ESTATE JSC BGN1,London Stock Exchange,LSE
46322,0IWU,FABASOFT AG NPV,London Stock Exchange,LSE
46323,0IWV,VAN DE VELDE ORD NPV,London Stock Exchange,LSE
46324,0IX0,GENERALE LOCATION EUR4,London Stock Exchange,LSE
46325,0IXL,NRJ GROUP ORD NPV,London Stock Exchange,LSE
46326,0IXN,TOUAX(TOUAGE INVESTISSEMENT) EUR8,London Stock Exchange,LSE
46327,0IXT,LATECOERE EUR2,London Stock Exchange,LSE
46328,0IXZ,BOLLORE SA EUR16,London Stock Exchange,LSE
46329,0IY1,ATRIA EUR1.70,London Stock Exchange,LSE
46330,0IYF,IDEAL GROUP SA PREF SHS EUR1.50,London Stock Exchange,LSE
46331,0IYG,AF AB SER`B` NPV,London Stock Exchange,LSE
46332,0IYS,PIRELLI & CO SPA EUR0.52,London Stock Exchange,LSE
46333,0IYU,TRASMISSIONE ELETTRICITA RETE NAZIO ORD,London Stock Exchange,LSE
46334,0IZ2,SONAE.COM SGPS S.A EUR1,London Stock Exchange,LSE
46335,0IZ6,SIPEF NV(INTERN PLANT & FINANCE) NPV,London Stock Exchange,LSE
46336,0IZ8,HENKEL AG & CO KGAA NPV(BR),London Stock Exchange,LSE
46337,0IZC,HENKEL AG & CO KGAA NON.V PRF NPV,London Stock Exchange,LSE
46338,0IZM,ABG SUNDAL COLLIER HLDG ASA NOK0.23`A`,London Stock Exchange,LSE
46339,0J04,ALLGEMEINE BAUGESELLSCHAFT PORR AG,London Stock Exchange,LSE
46340,0J0E,BRIOSCHI FINANZIARIA EUR0.28,London Stock Exchange,LSE
46341,0J1G,GREENERGYCAPITAL SPA NPV,London Stock Exchange,LSE
46342,0J1N,SPAREBANKEN NORD NORGE NOK50,London Stock Exchange,LSE
46343,0J1R,RYTU SKIRTOMIEJI TINKLAI LTL1,London Stock Exchange,LSE
46344,0J1Z,ZON MULTIMEDIA SERVICIOS EUR0.01,London Stock Exchange,LSE
46345,0J2O,CROSSWOOD SA EUR3,London Stock Exchange,LSE
46346,0J2R,ALSTOM EUR14,London Stock Exchange,LSE
46347,0J2X,EADS(EURO AERONAUTIC DEFENSE SPACE) EUR1,London Stock Exchange,LSE
46348,0J39,SOFIBUS NPV,London Stock Exchange,LSE
46349,0J3F,SODEXHO EUR4,London Stock Exchange,LSE
46350,0J3H,SLUNTCHEV DEN JSC - PLOVDIV BGN1,London Stock Exchange,LSE
46351,0J3X,COFINIMMO ORD NPV,London Stock Exchange,LSE
46352,0J4M,BANCO PASTOR EUR0.33 (POST SPLIT),London Stock Exchange,LSE
46353,0J50,ORAD HI TEC SYSTEMS ORD ILS0.01,London Stock Exchange,LSE
46354,0J5Q,DANE ELEC MEMORY EUR0.32,London Stock Exchange,LSE
46355,0J6V,FONCIERE DES REGIONS GFR EUR3,London Stock Exchange,LSE
46356,0J6X,TELEPERFORMANCE EUR2.50,London Stock Exchange,LSE
46357,0J6Y,SOCIETE GENERALE EUR1.25,London Stock Exchange,LSE
46358,0J74,ELECTRICITE DE STRASBOURG EUR10(REGD),London Stock Exchange,LSE
46359,0J7X,MBB INDUSTRIES AG NPV,London Stock Exchange,LSE
46360,0J86,GERARD PERRIER INDUSTRIE EUR1,London Stock Exchange,LSE
46361,0J8S,ASPO OYJ NPV,London Stock Exchange,LSE
46362,0J8W,JACQUET METALS SA NPV,London Stock Exchange,LSE
46363,0J9C,DUERR AG NPV,London Stock Exchange,LSE
46364,0J9O,MANZ AUTOMATION AG NPV,London Stock Exchange,LSE
46365,0JAW,GENERIX EUR0.5,London Stock Exchange,LSE
46366,0JBY,ELANDERS AB SER`B`NPV,London Stock Exchange,LSE
46367,0JD3,JULIUS MEINL COFFEE INTL. AS EUR0.34,London Stock Exchange,LSE
46368,0JDM,,London Stock Exchange,LSE
46369,0JDP,BABCOCK BORSIG AG(NEW) NPV,London Stock Exchange,LSE
46370,0JDU,PRECISE BIOMETRICS NPV,London Stock Exchange,LSE
46371,0JE5,AMERICAN SHIPPING CO ASA NOK10,London Stock Exchange,LSE
46372,0JEW,COLRUYT SA NPV,London Stock Exchange,LSE
46373,0JFM,ZLATA MONETA II NPV,London Stock Exchange,LSE
46374,0JFT,MARINE FARMS AS NOK2,London Stock Exchange,LSE
46375,0JG5,ELEKTROBIT OYJ NPV,London Stock Exchange,LSE
46376,0JGB,LYXOR INTL ASSET MANAGEMENT LYXOR ETF,London Stock Exchange,LSE
46377,0JGL,PCI BIOTECH HOLDING ASA NOK3,London Stock Exchange,LSE
46378,0JGO,BERGEN GROUP AS NOK1,London Stock Exchange,LSE
46379,0JH0,REJLERKONCERNEN AB NPV`B`,London Stock Exchange,LSE
46380,0JH3,UNITED MAILSOLUTIONS HOLDING AG NPV,London Stock Exchange,LSE
46381,0JH4,SPAR NORD BANK AS DKK10,London Stock Exchange,LSE
46382,0JHN,PIPIS BROTHERS FARM EUR0.34,London Stock Exchange,LSE
46383,0JHR,TELEPLAN INTERNATIONAL NV EUR0.25,London Stock Exchange,LSE
46384,0JHU,PORSCHE AUTOMOBIL HLDG SE NON VTG PRF,London Stock Exchange,LSE
46385,0JI3,BADGER EXPLORER ASA NOK0.125,London Stock Exchange,LSE
46386,0JI9,THIN FILM ELECTRONICS ASA NOK0.11,London Stock Exchange,LSE
46387,0JJJ,PROSAFE PRODUCTION USD0.1,London Stock Exchange,LSE
46388,0JJM,BIOPORTO A/S DKK3,London Stock Exchange,LSE
46389,0JJP,ACTIA GROUP EUR0.75,London Stock Exchange,LSE
46390,0JK4,TAG TEGERNSEE IMMO AG NPV,London Stock Exchange,LSE
46391,0JLQ,SANOMA CORP NPV,London Stock Exchange,LSE
46392,0JLW,B+S BANKSYSTEME AG NPV,London Stock Exchange,LSE
46393,0JM2,GLOBAL HEALTH PARTNER AB NPV,London Stock Exchange,LSE
46394,0JMU,TECHNOTRANS AG NPV,London Stock Exchange,LSE
46395,0JN9,DSV DKK1,London Stock Exchange,LSE
46396,0JNI,EUTELSAT COMMUNICATIONS EUR1,London Stock Exchange,LSE
46397,0JOE,KUKA AG NPV,London Stock Exchange,LSE
46398,0JOI,RICOH CO NPV,London Stock Exchange,LSE
46399,0JPB,KUNERT NON VTG PRF NPV,London Stock Exchange,LSE
46400,0JQ4,APPLE INC COM STK NPV,London Stock Exchange,LSE
46401,0JQI,AUDIO VISUAL ENTERPRISES S.A EUR0.7,London Stock Exchange,LSE
46402,0JQQ,ARCHER-DANIELS-MIDLAND CO COM STK NPV,London Stock Exchange,LSE
46403,0JQR,ATMEL CORP COM STK USD0.001,London Stock Exchange,LSE
46404,0JR1,BINDER&CO AG NPV (BR),London Stock Exchange,LSE
46405,0JR2,LEONARDO VENTURE KGAA COM NPV,London Stock Exchange,LSE
46406,0JRL,KOGEL FAHRZEUGWERK AG NON VTG PRF NPV,London Stock Exchange,LSE
46407,0JS2,MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR,London Stock Exchange,LSE
46408,0JSU,SIPEF SA NPV,London Stock Exchange,LSE
46409,0JT5,MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR,London Stock Exchange,LSE
46410,0JTZ,FRAPORT AG NPV,London Stock Exchange,LSE
46411,0JVS,HYPOPORT AG NPV,London Stock Exchange,LSE
46412,0JWO,ATEA ASA NOK10,London Stock Exchange,LSE
46413,0JX9,MARIMEKKO OY NPV,London Stock Exchange,LSE
46414,0JXB,PBG PLN1,London Stock Exchange,LSE
46415,0JXF,PROTECTOR FORSIKRING ASA NOK1,London Stock Exchange,LSE
46416,0JXZ,GALAPAGOS NV ORD NPV,London Stock Exchange,LSE
46417,0JYM,MLP AG NPV,London Stock Exchange,LSE
46418,0JYZ,LOOMIS AB NPV`B`,London Stock Exchange,LSE
46419,0JZ0,LOVECH-TOURS JSC BGN1,London Stock Exchange,LSE
46420,0JZ1,RECYCLIRASHTO PREDPRIATIE AD BGN1,London Stock Exchange,LSE
46421,0JZ8,PINGUINLUTOSA NV NPV,London Stock Exchange,LSE
46422,0JZM,BAYERISCHE MOTOREN WERKE AG NON VTG PREF,London Stock Exchange,LSE
46423,0JZS,LPKF LASER & ELECTRONICS AG NPV,London Stock Exchange,LSE
46424,0JZZ,VALUE8 NV EUR2,London Stock Exchange,LSE
46425,0K0S,VENUE RETAIL GROUP AB SER`B`NPV,London Stock Exchange,LSE
46426,0K11,WACKER NEUSON SE NPV,London Stock Exchange,LSE
46427,0K2F,BILLBOARD AD BGN10,London Stock Exchange,LSE
46428,0K2K,CBA ASSET MANAGEMENT AD BGN1,London Stock Exchange,LSE
46429,0K2P,EXPAT BETA REIT-SOFIA BGN1,London Stock Exchange,LSE
46430,0K3H,,London Stock Exchange,LSE
46431,0K45,EXOR SPA EUR0.52,London Stock Exchange,LSE
46432,0K4O,ICADE (NEW) NPV,London Stock Exchange,LSE
46433,0K5E,DRAGERWERK AG NON VTG PREF NPV,London Stock Exchange,LSE
46434,0K69,RENO DE MEDICI SPA EUR0.49 SER`A`,London Stock Exchange,LSE
46435,0K6F,WINTER AG NPV,London Stock Exchange,LSE
46436,0K6O,RILKEN S.A. EUR2,London Stock Exchange,LSE
46437,0K6R,NORDECON INTERNATIONAL EEK10,London Stock Exchange,LSE
46438,0K75,CLOETTA AB `B`NPV,London Stock Exchange,LSE
46439,0K78,ASSICURAZIONI GENERALI SPA EUR1,London Stock Exchange,LSE
46440,0K7C,INTERSEROH SE NPV,London Stock Exchange,LSE
46441,0K7F,AURUBIS AG ORD NPV,London Stock Exchange,LSE
46442,0K7J,ANTENA 3 TELEVISION EUR0.75,London Stock Exchange,LSE
46443,0K7U,AGFA GEVAERT NV ORD NPV,London Stock Exchange,LSE
46444,0K7V,AKER ASA SER `A` NOK28,London Stock Exchange,LSE
46445,0K80,APRIL GROUP EUR0.4,London Stock Exchange,LSE
46446,0K82,AUTOSTRADA TORINO-MILANO-SPA EUR0.50,London Stock Exchange,LSE
46447,0K85,AZIMUT HLDG S.P.A ORD NPV,London Stock Exchange,LSE
46448,0K8D,BOLIDEN AB NPV.,London Stock Exchange,LSE
46449,0K8J,AREVA(CI) EUR38(CERT D`INVEST),London Stock Exchange,LSE
46450,0K8M,CARGOTEC CORPORATION NPV ORD `B`,London Stock Exchange,LSE
46451,0K8N,BENETEAU EUR0.10,London Stock Exchange,LSE
46452,0K8W,DERICHEBOURG EUR2,London Stock Exchange,LSE
46453,0K91,EUROCASTLE INVESTMENT ORD NPV,London Stock Exchange,LSE
46454,0K92,EDISON SPA EUR1,London Stock Exchange,LSE
46455,0K93,CREDITO EMILIANO SPA EUR1,London Stock Exchange,LSE
46456,0K96,GRUPO EMPRESARIAL ENCE SA EUR0.9,London Stock Exchange,LSE
46457,0K97,ELECNOR SA EUR0.1,London Stock Exchange,LSE
46458,0K9A,EURONAV NPV,London Stock Exchange,LSE
46459,0K9E,HELLENIC EXCHANGES HLDGS EUR1.75,London Stock Exchange,LSE
46460,0K9H,FAES FARMA SA EUR0.1,London Stock Exchange,LSE
46461,0K9K,FINETOL FINANCNA DRUZBA DD NPV,London Stock Exchange,LSE
46462,0K9L,FONDIARIA - SAI SPA EUR1 (DI RISP),London Stock Exchange,LSE
46463,0K9N,RALLYE EUR3,London Stock Exchange,LSE
46464,0K9O,GEOX S.P.A. ORD EUR0.1,London Stock Exchange,LSE
46465,0K9P,GN STORE NORD DKK4,London Stock Exchange,LSE
46466,0K9U,HELLENIC PETROLEUM SA EUR2.18,London Stock Exchange,LSE
46467,0K9V,HAL TRUST CERTS(1 UNIT),London Stock Exchange,LSE
46468,0K9W,HUHTAMAKI OYJ `I`NPV,London Stock Exchange,LSE
46469,0KA3,IPSOS EUR0.25,London Stock Exchange,LSE
46470,0KAB,KKR PRIVATE EQUITY INVESTORS COMMON,London Stock Exchange,LSE
46471,0KAV,ARNOLDO MONDADORI EDITORE SPA EUR0.26,London Stock Exchange,LSE
46472,0KB3,NEXITY EUR5,London Stock Exchange,LSE
46473,0KBI,BANCA POPOLARE DELL`ETRURIA LAZIO EUR3,London Stock Exchange,LSE
46474,0KBK,SEAT-PAGINE GIALLE NPV,London Stock Exchange,LSE
46475,0KBL,PETROLEUM GEO SERVICES ASA NOK3,London Stock Exchange,LSE
46476,0KBQ,RATOS AB NPV SER `B`,London Stock Exchange,LSE
46477,0KBS,RECORDATI EUR0.125,London Stock Exchange,LSE
46478,0KBT,REDES ENERGETICAS NACIONAIS SGPS SA EUR1,London Stock Exchange,LSE
46479,0KBU,RHODIA EUR12,London Stock Exchange,LSE
46480,0KBV,REALIA BUSINESS SA ORD EUR0.24,London Stock Exchange,LSE
46481,0KBZ,REXEL PROMESSES EUR5,London Stock Exchange,LSE
